time,in_temp
2021-02-04 14:57:00+00:00,
2021-02-04 14:58:00+00:00,
2021-02-04 14:59:00+00:00,
2021-02-04 15:00:00+00:00,
2021-02-04 15:01:00+00:00,
2021-02-04 15:04:00+00:00,
2021-02-04 15:05:00+00:00,
2021-02-04 15:07:00+00:00,
2021-02-04 15:10:00+00:00,
2021-02-04 15:11:00+00:00,
2021-02-04 15:13:00+00:00,
2021-02-04 15:14:00+00:00,
2021-02-04 15:16:00+00:00,
2021-02-04 15:19:00+00:00,
2021-02-04 15:20:00+00:00,
2021-02-04 15:22:00+00:00,
2021-02-04 15:25:00+00:00,
2021-02-04 15:26:00+00:00,
2021-02-04 15:27:00+00:00,
2021-02-04 15:28:00+00:00,
2021-02-04 15:29:00+00:00,
2021-02-04 15:32:00+00:00,
2021-02-04 15:34:00+00:00,
2021-02-04 15:36:00+00:00,
2021-02-04 15:37:00+00:00,
2021-02-04 15:38:00+00:00,
2021-02-04 15:39:00+00:00,
2021-02-04 15:40:00+00:00,
2021-02-04 15:41:00+00:00,
2021-02-04 15:43:00+00:00,
2021-02-04 15:44:00+00:00,
2021-02-04 15:49:00+00:00,
2021-02-04 15:51:00+00:00,
2021-02-04 15:52:00+00:00,
2021-02-04 15:56:00+00:00,
2021-02-04 15:58:00+00:00,20.2
2021-02-04 15:59:00+00:00,
2021-02-04 16:00:00+00:00,20.2
2021-02-04 16:01:00+00:00,20.2
2021-02-04 16:02:00+00:00,20.2
2021-02-04 16:03:00+00:00,20.2
2021-02-04 16:04:00+00:00,20.2
2021-02-04 16:05:00+00:00,20.2
2021-02-04 16:07:00+00:00,20.2
2021-02-04 16:08:00+00:00,20.2
2021-02-04 16:09:00+00:00,20.2
2021-02-04 16:10:00+00:00,20.2
2021-02-04 16:11:00+00:00,20.2
2021-02-04 16:12:00+00:00,20.2
2021-02-04 16:14:00+00:00,20.2
2021-02-04 16:15:00+00:00,20.2
2021-02-04 16:16:00+00:00,20.2
2021-02-04 16:17:00+00:00,20.2
2021-02-04 16:19:00+00:00,20.2
2021-02-04 16:21:00+00:00,20.2
2021-02-04 16:22:00+00:00,20.2
2021-02-04 16:23:00+00:00,20.2
2021-02-04 16:25:00+00:00,20.2
2021-02-04 16:26:00+00:00,20.2
2021-02-04 16:27:00+00:00,20.2
2021-02-04 16:29:00+00:00,20.2
2021-02-04 16:33:00+00:00,20.2
2021-02-04 16:34:00+00:00,20.2
2021-02-04 16:37:00+00:00,20.2
2021-02-04 16:38:00+00:00,20.2
2021-02-04 16:39:00+00:00,20.2
